Ano	Produto	Produção	Preço
2007	Feijão 	5654	1,355146798727
2007	Fumo 	279	1,207885304660
2007	Juta 	5637	0,573886819230
2007	Malva 	17514	0,595809067032
2007	Mandioca	678420	0,236502461602
2007	Melancia	23387	0,611279770813
2007	Melão	203	0,384236453202
2007	Milho 	29174	0,433536710770
2007	Soja	1931	1,492490937338
2007	Tomate	2818	0,176011355571
2007	Açaí_extrativo	1220	0,913114754098
2007	Castanha-do-pará 	8871	2,422049374366
2007	Umbu	2	1,500000000000
2007	Outros_extrativa	0	0,000000000000
2007	Outros_extrativo2	0	0,000000000000
2007	Hevea 	2107	1,874703369720
2007	Carnaúba	4	1,750000000000
2007	Outras_extrativo	0	0,000000000000
2007	Buriti 	1	2,000000000000
2007	Piaçava 	9402	1,656349712827
2007	Outras_extrativo2	0	0,000000000000
2007	Maçaranduba 	5	3,400000000000
2007	Sorva 	33	3,272727272727
2007	Carvão_vegetal	5362	1,133159268930
2007	Lenha 	2645389	0,004093537850
2007	Madeira_em_tora	1063425	0,026453205445
2007	Babaçu	12	0,916666666667
2007	 Copaíba 	456	6,311403508772
2007	Cumaru 	0	0,000000000000
2007	Tucum 	16	1,812500000000
2007	Outros_extrativa3	2	1,000000000000
2007	Carvão_vegetal	0	0,000000000000
2007	Lenha_silvicultura	0	0,000000000000
2007	Madeira_em_tora	0	0,000000000000
2007	Curimatã	0	0,000000000000
2007	Matrinxã 	0	0,000000000000
2007	Piau	0	0,000000000000
2007	Pirapitinga	0	0,000000000000
2007	Pirarucu	0	0,000000000000
2007	Tambaqui 	0	0,000000000000
2007	Tucunaré 	0	0,000000000000
2007	Alevinos	0	0,000000000000
2007	Leite	19505	0,860958728531
2007	Ovos_de_galinha	50986	1,289805044522
2007	Ovos_de_codorna	280	1,082142857143
2007	Mel_de_abelha	1152	0,006944444444
2008	Abacate	857	0,422403733956
2008	Açaí	0	0,000000000000
2008	Banana	90247	0,812769399537
2008	Borracha 	271	0,723247232472
2008	Cacau	1419	1,628611698379
2008	Café	5557	2,376282166637
2008	Café_Arábica	0	0,000000000000
2008	Café_Canephora	0	0,000000000000
2008	Caqui	0	0,000000000000
2008	Castanha_de_caju	0	0,000000000000
2008	Coco-da-baía	16471	0,235261975593
2008	Dendê	180	0,450000000000
2008	Goiaba	116	0,405172413793
2008	Guaraná	751	7,557922769640
2008	Laranja	18227	0,424699621441
2008	Limão	3402	0,265726043504
2008	Mamão	9684	0,150970673276
2008	Manga	1051	0,055185537583
2008	Maracujá	3015	0,080265339967
2008	Palmito	0	0,000000000000
2008	Pimenta-do-reino	350	4,280000000000
2008	Tangerina	404	0,128712871287
2008	Urucum 	92	1,206521739130
2008	Abacaxi	22468	1,116699305679
2008	Algodão_herbáceo	0	0,000000000000
2008	Amendoim	0	0,000000000000
2008	Arroz 	9932	0,979258960934
2008	Batata-doce	502	0,171314741036
2008	Cana-de-açúcar	365983	0,225890273592
2008	Cebola	0	0,000000000000
2008	Feijão 	3304	1,422215496368
2008	Fumo 	23	0,565217391304
2008	Juta 	488	0,854508196721
2008	Malva 	11110	1,047794779478
2008	Mandioca	1139218	0,205034506126
2008	Melancia	30429	0,581977718624
2008	Melão	0	0,000000000000
2008	Milho 	29313	0,515777982465
2008	Soja	600	1,600000000000
2008	Tomate	1686	0,048635824437
2008	Açaí_extrativo	1274	1,092621664050
2008	Castanha-do-pará 	9111	2,579519262430
2008	Umbu	2	1,500000000000
2008	Outros_extrativa	0	0,000000000000
2008	Outros_extrativo2	0	0,000000000000
2008	Hevea 	2161	2,065247570569
2008	Carnaúba	0	0,000000000000
2008	Outras_extrativo	0	0,000000000000
2008	Buriti 	1	2,000000000000
2008	Piaçava 	9694	1,901279141737
2008	Outras_extrativo2	5	7,600000000000
2008	Maçaranduba 	5	3,800000000000
2008	Sorva 	35	3,342857142857
2008	Carvão_vegetal	5721	1,221639573501
2008	Lenha 	2728455	0,004309032035
2008	Madeira_em_tora	1102976	0,027232686840
2008	Babaçu	12	1,083333333333
2008	 Copaíba 	468	6,632478632479
2008	Cumaru 	0	0,000000000000
2008	Tucum 	18	1,222222222222
2008	Outros_extrativa3	4	6,750000000000
2008	Carvão_vegetal	0	0,000000000000
2008	Lenha_silvicultura	0	0,000000000000
2008	Madeira_em_tora	0	0,000000000000
2008	Curimatã	0	0,000000000000
2008	Matrinxã 	0	0,000000000000
2008	Piau	0	0,000000000000
2008	Pirapitinga	0	0,000000000000
2008	Pirarucu	0	0,000000000000
2008	Tambaqui 	0	0,000000000000
2008	Tucunaré 	0	0,000000000000
2008	Alevinos	0	0,000000000000
2008	Leite	40656	1,039797323888
2008	Ovos_de_galinha	53560	1,355171769978
2008	Ovos_de_codorna	331	1,141993957704
2008	Mel_de_abelha	19040	0,014600840336
2009	Abacate	933	0,415862808146
2009	Açaí	0	0,000000000000
2009	Banana	136108	0,810878126194
2009	Borracha 	631	1,269413629160
2009	Cacau	869	1,014959723820
2009	Café	5721	2,374235273554
2009	Café_Arábica	0	0,000000000000
2009	Café_Canephora	0	0,000000000000
2009	Caqui	0	0,000000000000
2009	Castanha_de_caju	0	0,000000000000
2009	Coco-da-baía	16823	0,235748677406
2009	Dendê	183	0,448087431694
2009	Goiaba	134	0,410447761194
2009	Guaraná	1659	7,445449065702
2009	Laranja	16278	0,387578326576
2009	Limão	3617	0,262925076030
2009	Mamão	10140	0,154437869822
2009	Manga	1118	0,055456171735
2009	Maracujá	3143	0,080178173719
2009	Palmito	0	0,000000000000
2009	Pimenta-do-reino	371	4,185983827493
2009	Tangerina	426	0,129107981221
2009	Urucum 	99	1,202020202020
2009	Abacaxi	22378	1,123335418715
2009	Algodão_herbáceo	0	0,000000000000
2009	Amendoim	0	0,000000000000
2009	Arroz 	9986	0,992189064691
2009	Batata-doce	572	0,171328671329
2009	Cana-de-açúcar	368050	0,227428338541
2009	Cebola	0	0,000000000000
2009	Feijão 	3185	1,393720565149
2009	Fumo 	27	0,740740740741
2009	Juta 	559	0,869409660107
2009	Malva 	12343	1,043749493640
2009	Mandioca	995876	0,204878920669
2009	Melancia	31318	0,584264640143
2009	Melão	0	0,000000000000
2009	Milho 	29252	0,514631478190
2009	Soja	612	1,599673202614
2009	Tomate	1039	0,050048123195
2009	Açaí_extrativo	1576	1,205583756345
2009	Castanha-do-pará 	16012	1,872220834374
2009	Umbu	2	1,500000000000
2009	Outros_extrativa	0	0,000000000000
2009	Outros_extrativo2	0	0,000000000000
2009	Hevea 	2192	2,133211678832
2009	Carnaúba	0	0,000000000000
2009	Outras_extrativo	0	0,000000000000
2009	Buriti 	1	2,000000000000
2009	Piaçava 	1681	1,456276026175
2009	Outras_extrativo2	413	1,794188861985
2009	Maçaranduba 	5	3,800000000000
2009	Sorva 	36	3,333333333333
2009	Carvão_vegetal	2978	1,331094694426
2009	Lenha 	2539348	0,004412156191
2009	Madeira_em_tora	1055928	0,027323832686
2009	Babaçu	13	1,000000000000
2009	 Copaíba 	479	7,112734864301
2009	Cumaru 	0	0,000000000000
2009	Tucum 	18	1,277777777778
2009	Outros_extrativa3	10	4,400000000000
